"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Potri_009G030800","OG0000950",2.95323245549246,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_009G080100","OG0006328",4.33332935995186,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_009G086900","OG0003095",0.271312477666942,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_010G151700","OG0000760",3.60963061207045,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_010G236500","OG0000252",0.764828890084986,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_011G020900","OG0000893",2.95454781752738,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_011G118900","OG0011569",3.69487261171085,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_011G134200","OG0000288",0.313433892143242,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_012G085800","OG0012706",4.14959926339789,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_013G018600","OG0000923",0.427623707046471,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_013G070900","OG0004333",0.912261034705774,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_014G030500","OG0001329",4.00453097000507,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_014G030700","OG0001329",4.13425987615125,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_014G190300","OG0002135",1.05546559302488,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_015G023300","OG0000104",0.64486352217785,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_015G120200","OG0006885",4.02276961846652,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_016G138900","OG0000104",0.411999383582833,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_017G036800","OG0000288",0.40918809429377,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_017G108800","OG0001408",1.60305026067496,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_018G057600","OG0000965",0.565815592577052,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
"Potri_019G131400","OG0000104",0.319280376964991,"4","query","Leaf trichome",4,"solanum_lycopersicum","Leaf"
