"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"TraesCS5D02G284800","OG0003616",1.1144,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS6A02G260400","OG0002392",1.0869,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS1D02G142100","OG0000639",1.0514,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS4D02G035700","OG0006281",0.9915,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS3B02G469600","OG0002623",0.9664,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS2A02G285900","OG0003832",0.9192,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS5A02G148000","OG0000349",0.9127,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS6A02G195200","OG0002351",0.9004,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS6A02G071900","OG0000678",0.8945,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS5D02G504200","OG0004420",0.8818,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS5B02G277200","OG0003616",0.8562,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS1A02G066800","OG0009509",0.8275,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS3A02G434300","OG0002623",0.7739,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS5A02G277500","OG0003616",0.7449,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS2B02G303200","OG0003832",0.7382,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS2D02G379000","OG0001580",0.7268,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS1A02G308900","OG0004570",0.6786,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS1D02G067800","OG0009509",0.6721,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS2B02G411800","OG0002392",0.6675,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS2B02G411800","OG0002392",0.6675,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS6B02G096400","OG0000678",0.5518,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS5A02G053700","OG0008928",0.54,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS6D02G183600","OG0002351",0.5318,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS7B02G035200","OG0006355",0.5087,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS2B02G299000","OG0004359",0.4904,"Columella root cap cell","reference","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_001G058100","OG0002623",1.197707009457,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_001G190700","OG0002392",2.34442930592806,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_001G220800","OG0004570",1.85168038000022,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_001G403000","OG0002242",2.91918261272557,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_002G034500","OG0004420",3.18909354453477,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_004G040600","OG0002242",2.13351607795865,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_004G047100","OG0005030",1.20640154634894,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_005G032400","OG0000118",0.722034715597799,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_005G213300","OG0008928",2.68441082055327,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_006G065700","OG0006355",1.71130559450774,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_006G245400","OG0000639",3.0317122313306,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_006G273100","OG0003616",1.28260187112625,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_008G151700","OG0006281",1.47617973100756,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_009G005700","OG0000639",1.13084113458147,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_009G011700","OG0009509",2.10292925061171,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_009G072900","OG0001344",1.61914088279091,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_009G139400","OG0000678",2.24594048686777,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_010G089300","OG0006281",1.24852614553728,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_011G049900","OG0002242",2.53062697467332,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_015G037000","OG0010365",1.31552334135274,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_015G094700","OG0004359",1.26603586692147,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_015G105100","OG0002351",0.693338624717914,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_016G133500","OG0000349",1.03146512439606,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_017G063500","OG0003832",1.88278947562064,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_017G100200","OG0001310",2.92593223482067,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_018G008200","OG0003616",0.965413749244957,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_018G069700","OG0001310",0.771452613325924,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"Potri_019G018500","OG0001580",2.29663912091047,"3","query","Columella root cap cell",3,"triticum_aestivum","Root"
"TraesCS5D02G110600","OG0002013",2.2317,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2A02G397700","OG0000559",2.0775,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G049100","OG0000088",2.0307,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G040500","OG0000381",1.8504,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2D02G395200","OG0000559",1.8438,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G357400","OG0000381",1.8072,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G049400","OG0000381",1.8053,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G040300","OG0000381",1.793,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G408400","OG0002013",1.7849,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G488600","OG0002013",1.776,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G046400","OG0000088",1.7751,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G408300","OG0002013",1.771,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2B02G415800","OG0000559",1.7694,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G049000","OG0000381",1.7644,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G040400","OG0000381",1.7589,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G040700","OG0000381",1.7524,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3A02G102400","OG0000381",1.7495,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G038200","OG0000381",1.7396,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G039900","OG0000381",1.7378,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5B02G103600","OG0002013",1.7192,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2D02G395400","OG0000559",1.7013,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G086200","OG0000088",1.6877,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G038100","OG0000381",1.6833,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G394500","OG0000088",1.6757,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G049500","OG0000381",1.6605,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5A02G098300","OG0002013",1.6567,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G229100","OG0000088",1.6494,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G086400","OG0000088",1.6378,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCSU02G077200","OG0000088",1.609,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G048300","OG0000381",1.6083,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G058400","OG0000381",1.594,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1D02G039900","OG0000381",1.5926,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5B02G349900","OG0000127",1.589,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G034300","OG0000381",1.5887,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4B02G204100","OG0000381",1.5851,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5D02G474800","OG0000381",1.5774,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3A02G357400","OG0000088",1.5723,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G477400","OG0000088",1.565,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G062300","OG0000381",1.5642,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5B02G473100","OG0000381",1.5512,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5A02G462100","OG0000381",1.5498,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4B02G204400","OG0000088",1.5362,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G034900","OG0000381",1.5362,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7A02G491000","OG0000088",1.5309,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G341600","OG0000052",1.5273,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G291700","OG0000127",1.5201,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G062800","OG0000381",1.5121,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4D02G054200","OG0000088",1.4943,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G048600","OG0000381",1.4937,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5B02G301800","OG0000127",1.4932,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G245300","OG0000088",1.492,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4B02G054200","OG0000088",1.4873,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G394600","OG0000088",1.4871,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2D02G297000","OG0000052",1.485,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G244900","OG0000088",1.475,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G040400","OG0000088",1.4745,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G100100","OG0000381",1.47,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G048700","OG0000381",1.4603,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3D02G150300","OG0000052",1.459,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G288000","OG0000127",1.4581,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3B02G390100","OG0000088",1.4536,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G046200","OG0000088",1.4496,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2A02G312400","OG0000088",1.4302,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2B02G329300","OG0000088",1.4276,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G040200","OG0000088",1.4241,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3D02G075900","OG0000088",1.424,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G301100","OG0000127",1.4161,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5D02G224000","OG0000127",1.4149,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5D02G224000","OG0000127",1.4149,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4B02G204200","OG0000381",1.4122,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2A02G299100","OG0000052",1.404,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G394700","OG0000088",1.3993,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5A02G051900","OG0000088",1.3947,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5A02G051900","OG0000088",1.3947,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2D02G310800","OG0000088",1.3846,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G360100","OG0000127",1.3764,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G336700","OG0000381",1.3683,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2D02G395300","OG0000559",1.3682,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS2D02G395300","OG0000559",1.3682,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G144900","OG0000381",1.3642,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3B02G114600","OG0000088",1.3538,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G048500","OG0000088",1.3524,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G048500","OG0000088",1.3524,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4D02G205000","OG0000381",1.3503,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G297100","OG0000127",1.3438,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G432000","OG0000052",1.341,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G082500","OG0000381",1.3401,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1D02G366600","OG0000052",1.3393,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7A02G442900","OG0000052",1.3356,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3A02G357500","OG0000088",1.3305,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5B02G448400","OG0000559",1.3246,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G046600","OG0000088",1.3206,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G360000","OG0000052",1.3192,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G229000","OG0000052",1.3188,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G116600","OG0000052",1.3128,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G061500","OG0000052",1.3043,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4B02G247500","OG0000052",1.2998,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G477300","OG0000088",1.2964,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7A02G491100","OG0000088",1.2894,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G401600","OG0002013",1.2893,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G260400","OG0000088",1.2883,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5B02G389100","OG0000088",1.2873,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G116000","OG0000088",1.2845,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G100400","OG0000381",1.2842,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G423800","OG0000052",1.2759,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4D02G205100","OG0000381",1.2728,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G016700","OG0000052",1.26,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5A02G384300","OG0000088",1.2522,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G394100","OG0000088",1.2344,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1D02G366500","OG0000127",1.2296,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1D02G366400","OG0000052",1.2287,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G192500","OG0000088",1.2269,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G107000","OG0000381",1.2266,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G228700","OG0000088",1.2244,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3A02G075800","OG0000088",1.2237,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G100300","OG0000381",1.2233,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3D02G340800","OG0000127",1.2214,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G376700","OG0000052",1.2135,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7A02G438500","OG0000381",1.2091,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G376500","OG0000052",1.2058,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G116800","OG0000052",1.2037,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G488500","OG0002013",1.1995,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G030400","OG0000088",1.1826,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5D02G452000","OG0000559",1.1821,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G221600","OG0000127",1.181,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G221600","OG0000127",1.181,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G427800","OG0000381",1.1808,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G061600","OG0000127",1.1793,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7A02G490900","OG0000088",1.1787,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5B02G243500","OG0000381",1.1715,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCSU02G092100","OG0000052",1.1612,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1D02G364200","OG0000052",1.1575,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5D02G252700","OG0000381",1.1546,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3B02G390000","OG0000088",1.1501,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS5A02G246200","OG0000381",1.145,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G030500","OG0000088",1.1435,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G030500","OG0000088",1.1435,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6D02G106800","OG0000381",1.1347,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G117400","OG0000381",1.1299,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G388600","OG0000088",1.1289,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G388600","OG0000088",1.1289,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G049100","OG0000381",1.1287,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7D02G427900","OG0000381",1.1259,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1A02G361700","OG0000052",1.1216,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3D02G099000","OG0000088",1.1191,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3D02G099000","OG0000088",1.1191,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1D02G233300","OG0000088",1.1124,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS3B02G390200","OG0000088",1.1094,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G048800","OG0000088",1.1004,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G048800","OG0000088",1.1004,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G059000","OG0000127",1.0922,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7A02G158300","OG0000052",1.0906,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6B02G115800","OG0000088",1.0867,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS4A02G421900","OG0000052",1.0866,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G394900","OG0000088",1.0802,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS6A02G117200","OG0000381",1.0754,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS1B02G378700","OG0000052",1.0748,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G061300","OG0000052",1.065,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
"TraesCS7B02G061300","OG0000052",1.065,"Proximal meristem","reference","Proximal meristem",1,"triticum_aestivum","Root"
