"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"SORBI_3002G200600","OG0001849",1.9945,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G402050","OG0003125",1.9925,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G197800","OG0001840",1.9905,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G045700","OG0001849",1.9882,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G152600","OG0002753",1.9843,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G060500","OG0001615",1.9768,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G116700","OG0002708",1.9739,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G152400","OG0002310",1.9731,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G099500","OG0002518",1.973,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G005300","OG0002674",1.9709,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G385100","OG0002034",1.9621,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G109600","OG0003479",1.959,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G054800","OG0002753",1.9577,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G279800","OG0001229",1.9544,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G130301","OG0002916",1.9536,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G251600","OG0011202",1.9493,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G255100","OG0001840",1.9471,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G169500","OG0001825",1.946,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G517600","OG0002567",1.9453,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G198400","OG0002708",1.9436,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G054000","OG0003067",1.9405,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G137100","OG0001615",1.9403,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G508900","OG0003312",1.9385,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G018900","OG0002086",1.9383,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G363800","OG0001825",1.9361,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G035900","OG0001937",1.9341,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G018300","OG0002545",1.934,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G226500","OG0003312",1.933,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G322400","OG0002158",1.9321,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G045400","OG0001869",1.9321,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G055100","OG0003090",1.9298,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G057200","OG0002508",1.9277,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G025200","OG0001861",1.9262,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G053300","OG0002506",1.9243,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G233400","OG0001771",1.9221,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3008G098800","OG0001458",1.922,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G334300","OG0002966",1.9201,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G493001","OG0003125",1.9181,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G338966","OG0002158",1.9155,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G346600","OG0002028",1.9135,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G225700","OG0001602",1.9131,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G244800","OG0001937",1.9128,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G415500","OG0002592",1.9119,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G178600","OG0002966",1.9113,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G115000","OG0002814",1.9069,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G403500","OG0001801",1.9034,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G221200","OG0003485",1.9005,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G067800","OG0001753",1.8942,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G414700","OG0001929",1.8923,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G081100","OG0002830",1.891,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G211700","OG0003062",1.8884,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G056200","OG0002803",1.8881,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G175100","OG0002968",1.8863,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G050300","OG0002592",1.8862,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G204700","OG0000944",1.8801,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G204700","OG0000944",1.8801,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G377800","OG0002592",1.8735,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G054900","OG0002803",1.8703,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G322200","OG0001821",1.8687,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G387900","OG0002567",1.8684,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G163800","OG0002414",1.8666,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G355400","OG0002034",1.8662,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G280700","OG0002518",1.8628,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G237200","OG0002273",1.8542,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G047400","OG0001869",1.8529,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G057300","OG0003067",1.8527,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G295200","OG0007940",1.852,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G376600","OG0001929",1.8499,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3006G213000","OG0002599",1.8402,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3008G100000","OG0002034",1.8322,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G205400","OG0001925",1.8308,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G173500","OG0004054",1.8238,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G144300","OG0002178",1.8138,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G191200","OG0002803",1.7975,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G223300","OG0005617",1.7958,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G271400","OG0002508",1.794,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G436200","OG0001953",1.7916,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G331400","OG0003814",1.789,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G036900","OG0002028",1.7871,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G045300","OG0001634",1.7859,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G252100","OG0009785",1.7713,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G252100","OG0009785",1.7713,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G212600","OG0001506",1.764,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G063801","OG0003814",1.7629,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3007G192700","OG0001029",1.7573,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G374700","OG0002916",1.7324,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3005G050500","OG0001653",1.718,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G012700","OG0001506",1.7132,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G115200","OG0009785",1.7131,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G115200","OG0009785",1.7131,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G372800","OG0004078",1.7098,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3001G372800","OG0004078",1.7098,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G182600","OG0000249",1.7048,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G047600","OG0002829",1.7036,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G196800","OG0001634",1.7034,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3002G150700","OG0000607",1.6964,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G272500","OG0002556",1.6919,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G161300","OG0001506",1.6777,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G003000","OG0002674",1.5996,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G003000","OG0002674",1.5996,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3008G021100","OG0002913",1.5977,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G260100","OG0002494",1.5962,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3010G259900","OG0002494",1.593,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3009G209100","OG0001229",1.5571,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G407800","OG0004078",1.5275,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3003G407800","OG0004078",1.5275,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G349700","OG0003299",1.4813,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"SORBI_3004G349700","OG0003299",1.4813,"Columella root cap cell","reference","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G034400","OG0001029",1.20941424991682,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G046600","OG0002178",1.44739112341715,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G118100","OG0001506",1.46798649761538,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G156100","OG0002829",1.63307146382372,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G194000","OG0002556",1.28278822119033,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G262100","OG0001937",1.15924767331294,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G271500","OG0002708",1.42539299253216,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G304700","OG0002913",1.4097116773434,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G342500","OG0003485",1.22261281548933,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G353900","OG0001840",1.22928156434808,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G453900","OG0002674",1.26730951330124,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_001G454000","OG0002674",1.18990810446605,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_002G035700","OG0002863",1.34275226868963,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_002G051300","OG0003259",1.22556698374428,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_002G057600","OG0001771",1.66633072211417,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_002G140400","OG0002599",1.44310525676751,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_002G141500","OG0002829",1.14624877727759,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_002G202800","OG0002592",1.30289123439186,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_002G249000","OG0001840",1.27159604357443,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_003G010200","OG0011202",1.35035539046019,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_003G053100","OG0003269",1.67199522540329,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_003G081600","OG0001229",1.34269867746902,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_003G085100","OG0001869",1.14872045182591,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_003G111300","OG0000944",1.66075835284258,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_003G114800","OG0001506",1.26731809689806,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_003G159500","OG0003312",1.40971152364639,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_004G057000","OG0002414",1.22350392243021,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_004G063300","OG0001771",1.31762065894937,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_004G099200","OG0001801",1.34909663023701,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_004G131800","OG0001925",1.61217754445391,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_004G185800","OG0001753",1.42765418657479,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_004G202832","OG0001825",1.37618502470869,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G026000","OG0002916",1.21110629623788,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G045600","OG0004078",1.55645799562552,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G072700","OG0001458",1.39270957358798,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G080700","OG0002494",1.22247476980414,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G082600","OG0003177",1.21327811130042,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G092500","OG0002968",1.35324427755476,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G162600","OG0001458",1.17576810945415,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G194500","OG0001653",1.85949820203644,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G211200","OG0003259",1.24967431763753,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_005G219700","OG0002803",1.20873292900909,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G021500","OG0003485",1.5737429654275,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G052400","OG0003453",1.30297049170181,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G077200","OG0002508",1.55666847963138,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G087900","OG0001801",1.21426239404557,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G103700","OG0002086",1.21860441265682,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G181600","OG0001861",1.23265680511564,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G195400","OG0003312",1.40695032703943,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G197700","OG0003479",1.46303848974052,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G202300","OG0003090",1.28400364576106,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_006G222100","OG0002506",1.15931981113384,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_007G013000","OG0002814",1.20300302205071,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_007G034800","OG0001825",1.18857587574883,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_007G035600","OG0001825",1.24616495230717,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_007G055900","OG0003177",1.31837109085177,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_007G056100","OG0002034",1.62551555963056,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_007G085200","OG0003177",1.26732777143539,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_007G086800","OG0002494",1.33630544944488,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_007G131800","OG0003282",1.16490452491581,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G013200","OG0003125",1.32978559871015,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G042500","OG0000249",1.31065076583506,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G043100","OG0000249",1.14612470828731,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G048800","OG0002310",1.33650969556143,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G050200","OG0001615",1.23096248410215,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G059400","OG0001821",1.37930066284546,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G110100","OG0009785",1.80089258765465,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G150000","OG0002913",1.27785206738106,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G152500","OG0002518",1.31669591376335,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G168600","OG0002863",1.50003867912258,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G171200","OG0001602",1.31703262272425,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G175500","OG0002663",1.7388506017066,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_008G187000","OG0003090",1.27820517561301,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_009G032600","OG0011202",1.24113570220754,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_009G056900","OG0001937",1.14600955480567,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_009G064100","OG0003062",1.36909866836718,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_009G065800","OG0002708",1.19140437304884,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_009G099300","OG0000607",1.25770676155044,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_009G146200","OG0001753",1.14963218916903,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_010G012700","OG0001929",1.67230680980719,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_010G045800","OG0003090",1.168437369932,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_010G066400","OG0001602",1.17525263585093,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_010G087800","OG0002518",1.23734033981137,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_010G194200","OG0001821",1.93510319274653,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_010G210300","OG0001615",1.41105829243022,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_010G212300","OG0002310",1.31934998236549,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_010G239300","OG0002158",1.93327428876273,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_011G066000","OG0002414",1.52157793104987,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_011G068900","OG0001861",1.45151068531815,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_011G069200","OG0001861",1.30879397129103,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_011G147700","OG0002674",1.36510369951785,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_011G148700","OG0002674",1.2673272729323,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_012G021700","OG0002545",2.0452739239786,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_012G037500","OG0001634",1.31164829700599,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_012G076800","OG0002506",1.51734691608378,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_012G096600","OG0002663",1.33144780888932,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_012G108400","OG0001849",1.34678972307624,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_012G114000","OG0002753",1.25326950305677,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_012G128300","OG0001953",1.39767552362806,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_012G142600","OG0002414",1.38191137697724,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_013G011000","OG0002086",1.17632998184097,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_013G013600","OG0002592",1.18698001189257,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_013G027600","OG0002273",1.23732348629008,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_013G032300","OG0004078",1.76788631074037,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_013G036100","OG0002518",1.16774963906612,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
"Potri_013G116800","OG0006316",1.45889656854744,"1","query","Columella root cap cell",1,"sorghum_bicolor","Root"
