"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Potri_002G038800","OG0003343",1.00247946788078,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_002G104400","OG0002238",0.555398708777095,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_002G236200","OG0000138",1.81978702290933,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_003G136200","OG0000104",0.319459717735595,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_004G085400","OG0000410",3.67631846465322,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_004G106800","OG0001408",1.17630116537734,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_004G175000","OG0000104",4.06479584154717,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_005G142100","OG0000169",4.45645364939204,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_005G240200","OG0000387",2.09601037603305,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_006G043300","OG0011418",3.95301476206324,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_006G185000","OG0001024",0.552788205076609,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_006G235200","OG0000965",0.685257458442129,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_006G236000","OG0003663",1.88254053789487,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_009G030800","OG0000950",2.95323245549246,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_010G236500","OG0000252",0.764828890084986,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_011G025500","OG0002405",3.42197683662284,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_011G118900","OG0011569",3.69487261171085,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_012G085800","OG0012706",4.14959926339789,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_013G018600","OG0000923",0.427623707046471,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_014G146100","OG0000138",2.62237177675578,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_015G023300","OG0000104",0.64486352217785,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_015G120200","OG0006885",4.02276961846652,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_016G138900","OG0000104",0.411999383582833,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_017G051700","OG0000303",1.05438751522072,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_017G108800","OG0001408",1.60305026067496,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_018G057600","OG0000965",0.565815592577052,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_018G107300","OG0001024",0.380477933031998,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Potri_019G131400","OG0000104",0.319280376964991,"4","query","Companion cell",4,"gossypium_bickii","Leaf"
"Gbi08G0022","OG0000127",3.6796,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G0022","OG0000127",3.6796,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G2949","OG0000052",3.1398,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G2949","OG0000052",3.1398,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G2950","OG0000052",3.0457,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G2950","OG0000052",3.0457,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi02G1589","OG0000127",2.9933,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi02G1589","OG0000127",2.9933,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G5199","OG0000127",2.5923,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G5199","OG0000127",2.5923,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G0244","OG0000052",2.4997,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G0244","OG0000052",2.4997,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G2273","OG0002013",2.4684,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi06G1068","OG0000052",2.184,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi06G1068","OG0000052",2.184,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi10G2074","OG0000052",2.0097,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G0373","OG0000052",1.8188,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G0373","OG0000052",1.8188,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi09G1417","OG0000088",1.5971,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi09G1417","OG0000088",1.5971,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi11G1573","OG0001026",1.5136,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi11G1573","OG0001026",1.5136,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi07G2614","OG0001026",1.4881,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi07G2614","OG0001026",1.4881,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi09G1415","OG0000088",1.437,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi09G1415","OG0000088",1.437,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G5204","OG0000088",1.4274,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G5204","OG0000088",1.4274,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G4009","OG0000052",1.4062,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G0018","OG0000088",1.4059,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G0018","OG0000088",1.4059,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G1197","OG0010141",1.2671,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G1197","OG0010141",1.2671,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G0032","OG0000127",1.1903,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G0032","OG0000127",1.1903,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi13G5051","OG0000052",1.0985,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G0035","OG0000127",1.0933,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi11G0033","OG0008466",1.0526,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi11G0033","OG0008466",1.0526,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G2314","OG0001026",1.0327,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G2314","OG0001026",1.0327,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi08G2562","OG0000381",0.9898,"Phloem parenchyma cell","reference","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_001G016900","OG0000052",2.95774093398373,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_002G028800","OG0000052",2.91861319978958,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_005G026500","OG0000381",2.78959791330276,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_005G040700","OG0002013",3.16712690099865,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_005G040800","OG0002013",1.94028024946397,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_005G115601","OG0000127",2.77362023094391,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_005G216600","OG0001026",1.56653846933269,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_005G233900","OG0000052",2.97396263051202,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_006G082300","OG0000381",1.34723616533515,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_006G168100","OG0000127",2.30793835539619,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_007G013300","OG0000127",2.10378193839986,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_008G029900","OG0000088",2.12318487645413,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_008G047500","OG0000127",1.9256834335194,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_009G028800","OG0010141",1.25425177898807,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_010G230600","OG0000088",2.17302610909182,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_010G231300","OG0000088",2.39615237402957,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_014G096900","OG0000052",2.9980862469461,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_015G039200","OG0008466",1.46956629286718,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_017G123700","OG0000088",1.23516939081074,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Potri_018G092666","OG0000127",2.2361990173635,"1","query","Phloem parenchyma cell",1,"gossypium_bickii","Leaf"
"Gbi07G1297","OG0008090",1.9888,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi07G1297","OG0008090",1.9888,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi12G2284","OG0007788",1.7094,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi12G2284","OG0007788",1.7094,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi12G2359","OG0000321",1.6267,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi12G2359","OG0000321",1.6267,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi03G1220","OG0000551",1.6161,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi11G1573","OG0001026",1.5136,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi11G1573","OG0001026",1.5136,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi07G2614","OG0001026",1.4881,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi07G2614","OG0001026",1.4881,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi11G0258","OG0008585",1.4516,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi11G0258","OG0008585",1.4516,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi01G1704","OG0009165",1.3491,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi08G0787","OG0009054",1.2725,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi13G1197","OG0010141",1.2671,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi13G1197","OG0010141",1.2671,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi11G0033","OG0008466",1.0526,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi11G0033","OG0008466",1.0526,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi07G2695","OG0000225",1.0507,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi07G2695","OG0000225",1.0507,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi06G0893","OG0002079",1.0446,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi06G0893","OG0002079",1.0446,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi08G2314","OG0001026",1.0327,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi08G2314","OG0001026",1.0327,"Phloem parenchyma cell","reference","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_001G093700","OG0008585",4.32661731721014,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_001G289500","OG0000225",1.44017303853158,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_001G461400","OG0000551",1.34175419109952,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_002G046400","OG0001026",1.76328448649217,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_002G053100","OG0009054",4.67474991133362,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_002G111900","OG0000225",1.8197608791711,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_004G044700","OG0002079",1.47156174385269,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_005G209400","OG0009054",4.76182503067894,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_005G257500","OG0009165",3.55999485369453,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_009G004000","OG0008090",1.70020029788126,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_009G028800","OG0010141",1.17557851380892,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_010G158900","OG0000321",2.03895887336085,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_015G039200","OG0008466",2.2830161362838,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_015G063700","OG0007788",3.07163586509818,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Potri_017G081000","OG0000225",3.65953010056387,"8","query","Phloem parenchyma cell",8,"gossypium_bickii","Leaf"
"Gbi05G0076","OG0000233",3.5627,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi05G0076","OG0000233",3.5627,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi09G1604","OG0000462",2.641,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi09G1604","OG0000462",2.641,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi06G1676","OG0000524",2.6339,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi06G1676","OG0000524",2.6339,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi11G4401","OG0000950",2.6035,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi12G0265","OG0002975",2.5902,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi12G0265","OG0002975",2.5902,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi10G3093","OG0000233",2.3498,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi10G3093","OG0000233",2.3498,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi13G2813","OG0005279",2.3352,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi12G0256","OG0010413",2.3109,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi12G0256","OG0010413",2.3109,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi01G1527","OG0001085",2.245,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi01G1527","OG0001085",2.245,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi03G2580","OG0005279",2.1819,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi03G2580","OG0005279",2.1819,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi01G2147","OG0001967",2.0051,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi04G2134","OG0000252",1.7716,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi07G1594","OG0000372",1.7391,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi07G1594","OG0000372",1.7391,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi10G2187","OG0002445",1.7278,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi11G3047","OG0007269",1.7166,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi11G3047","OG0007269",1.7166,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi09G1127","OG0004709",1.6946,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi11G4067","OG0000701",1.6922,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi11G3048","OG0007269",1.6756,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi13G4414","OG0000701",1.4761,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi13G4414","OG0000701",1.4761,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi11G3558","OG0005113",1.4494,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi09G0825","OG0000155",1.437,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi09G0825","OG0000155",1.437,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi02G1593","OG0001242",1.3857,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi02G1593","OG0001242",1.3857,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Gbi09G2846","OG0004274",1.3759,"Xylem","reference","Xylem",10,"gossypium_bickii","Leaf"
"Potri_001G004100","OG0007269",0.929313695507516,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_001G237200","OG0001242",3.49170715624758,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_001G297466","OG0005279",1.7635869141339,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_001G304800","OG0002975",1.29993226388156,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_001G320500","OG0004274",0.798389934860149,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_001G403600","OG0001967",1.39448508704786,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_002G030000","OG0002445",0.293698118238246,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_002G034400","OG0001085",3.70383436209643,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_004G190900","OG0000701",0.536194520822022,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_005G015100","OG0005113",0.466619971068031,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_006G085200","OG0000950",0.290947067610672,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_006G129200","OG0000462",4.96945969332919,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_006G136700","OG0000524",1.48873223928457,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_007G018000","OG0002445",0.345702041445841,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_008G023800","OG0000252",0.763839826108855,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_008G099300","OG0000372",1.24364708562763,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_009G092300","OG0005279",3.2969151586999,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_009G095800","OG0010413",0.362836957316844,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_009G099800","OG0002975",1.64507170370015,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_009G152800","OG0000701",0.409187153023598,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_010G141600","OG0004709",5.32838984847065,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_010G207200","OG0001242",2.47845789424427,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_011G033100","OG0000233",0.259406859587612,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_011G122700","OG0001967",1.94960829290374,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_013G004100","OG0000372",1.51778745142947,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_013G009500","OG0005113",0.276427667365882,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_013G061800","OG0000701",1.06924210270282,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_013G131200","OG0000950",0.387426799224016,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_014G114700","OG0000372",0.570968443667461,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_016G033200","OG0000155",0.972438887263088,"10","query","Xylem",10,"gossypium_bickii","Leaf"
"Potri_017G059400","OG0004274",0.725672384009796,"10","query","Xylem",10,"gossypium_bickii","Leaf"
