"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Zm00001d019069","OG0006328",3.585,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d044930","OG0001329",3.5749,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d033747","OG0000410",3.1427,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d033747","OG0000410",3.1427,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d040298","OG0001216",2.7594,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d040298","OG0001216",2.7594,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d002837","OG0005183",2.1484,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d053897","OG0000104",2.0605,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d053897","OG0000104",2.0605,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d015917","OG0003166",1.9523,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d015917","OG0003166",1.9523,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d005895","OG0001329",1.8767,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d030339","OG0000387",1.7439,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d030339","OG0000387",1.7439,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d052172","OG0001329",1.5908,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d052172","OG0001329",1.5908,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d008325","OG0001216",1.5639,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d008325","OG0001216",1.5639,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d043144","OG0000174",1.4952,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d043144","OG0000174",1.4952,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d037297","OG0002133",1.3997,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d037297","OG0002133",1.3997,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d038065","OG0006011",1.302,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d025773","OG0001408",1.1792,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d002897","OG0001582",1.0013,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d043234","OG0002405",1.0005,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d031833","OG0002238",0.989,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Zm00001d018211","OG0000893",0.9829,"Mature endodermis","reference","Mature endodermis",4,"zea_mays","Root"
"Potri_001G024900","OG0006011",0.255304794950198,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_001G057500","OG0002405",0.260659232362747,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_001G222200","OG0000174",0.466381978426476,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_002G021500","OG0000387",0.898143647861763,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_002G065300","OG0001582",1.59631089603888,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_002G104400","OG0002238",0.555398708777095,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_003G136200","OG0000104",0.319459717735595,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_004G085400","OG0000410",3.67631846465322,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_004G106800","OG0001408",1.17630116537734,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_004G175000","OG0000104",4.06479584154717,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_005G240200","OG0000387",2.09601037603305,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_008G110300","OG0002133",2.23278623894323,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_008G209300","OG0001216",4.25821527086696,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_009G021500","OG0000174",0.449250082805121,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_009G080100","OG0006328",4.33332935995186,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_010G024500","OG0001216",2.9302062789382,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_011G020900","OG0000893",2.95454781752738,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_011G025500","OG0002405",3.42197683662284,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_014G030500","OG0001329",4.00453097000507,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_014G030700","OG0001329",4.13425987615125,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_014G160900","OG0003166",0.297973174883268,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_015G023300","OG0000104",0.64486352217785,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_015G143700","OG0005183",0.283988186245632,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_016G138900","OG0000104",0.411999383582833,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_017G108800","OG0001408",1.60305026067496,"4","query","Mature endodermis",4,"zea_mays","Root"
"Potri_019G131400","OG0000104",0.319280376964991,"4","query","Mature endodermis",4,"zea_mays","Root"
"Zm00001d027500","OG0000299",4.5088,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d027500","OG0000299",4.5088,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d031773","OG0003020",2.5122,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d031773","OG0003020",2.5122,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d053897","OG0000104",2.0605,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d053897","OG0000104",2.0605,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d043737","OG0005978",1.9268,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d043737","OG0005978",1.9268,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d040171","OG0006113",1.6551,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d040171","OG0006113",1.6551,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d011657","OG0005978",1.6307,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d011657","OG0005978",1.6307,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d043144","OG0000174",1.4952,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d043144","OG0000174",1.4952,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d053952","OG0004960",1.3248,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d025773","OG0001408",1.1792,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d020345","OG0000263",1.1503,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d020345","OG0000263",1.1503,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d012602","OG0000859",1.1275,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d002897","OG0001582",1.0013,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d043234","OG0002405",1.0005,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d032322","OG0000263",0.9402,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Zm00001d032322","OG0000263",0.9402,"Mature endodermis","reference","Mature endodermis",14,"zea_mays","Root"
"Potri_001G151800","OG0004960",1.01876710591216,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_001G222200","OG0000174",1.35533898006645,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_001G354500","OG0005978",6.04042529613969,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_001G419200","OG0000859",6.27617352862946,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_001G452900","OG0006113",6.250505268567,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_002G065300","OG0001582",0.493812960554289,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_004G106800","OG0001408",0.288361620348722,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_008G146400","OG0000263",3.52912674442256,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_009G021500","OG0000174",0.363984963171481,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_011G025500","OG0002405",3.62242873302723,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_011G135400","OG0000859",6.37958723139193,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_011G149100","OG0006113",6.49684418317233,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_015G023300","OG0000104",0.493220915915758,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_015G099700","OG0003020",4.75387636929339,"14","query","Mature endodermis",14,"zea_mays","Root"
"Potri_T011200","OG0000299",0.376688974577729,"14","query","Mature endodermis",14,"zea_mays","Root"
"Zm00001d018926","OG0002042",6.4692,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d044821","OG0009429",5.9194,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d034415","OG0002042",5.3609,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d034415","OG0002042",5.3609,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d013089","OG0000335",5.3331,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d034414","OG0000335",5.1312,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d012477","OG0001088",4.8647,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d043019","OG0001088",4.813,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d043019","OG0001088",4.813,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d007832","OG0002042",4.8099,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d007832","OG0002042",4.8099,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d044111","OG0002591",4.4128,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d044111","OG0002591",4.4128,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d033595","OG0000335",3.8617,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d048953","OG0000314",3.5386,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d039859","OG0000950",3.244,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d039859","OG0000950",3.244,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d003016","OG0000362",2.8012,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Zm00001d003016","OG0000362",2.8012,"Mature stele","reference","Mature stele",9,"zea_mays","Root"
"Potri_002G178000","OG0000314",5.52922433484167,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_005G211900","OG0000335",5.98179086626398,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_005G212000","OG0002042",6.37943796078725,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_007G024400","OG0002591",4.17894424362368,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_008G160000","OG0000314",5.83072186171632,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_010G183600","OG0001088",4.33340864548969,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_010G224100","OG0000362",0.470094761561097,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_012G068700","OG0009429",6.13683420612428,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_013G131200","OG0000950",0.299845512889482,"9","query","Mature stele",9,"zea_mays","Root"
"Potri_019G100001","OG0000950",0.4506088614835,"9","query","Mature stele",9,"zea_mays","Root"
"Zm00001d042609","OG0000062",2.50728882349663,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d002601","OG0000559",2.31752245191766,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d018627","OG0000242",2.29194340258047,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d012456","OG0000928",2.26482220706227,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d026577","OG0000731",1.99662188128557,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d017072","OG0004942",1.94549282691465,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d023669","OG0001658",1.91961935628701,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d032186","OG0002580",1.79459307145645,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d018487","OG0002756",1.75552601078086,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d002266","OG0001363",1.72070169457811,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d010399","OG0001321",1.64863357852612,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
"Zm00001d019207","OG0000062",1.64861917339815,"Meristematic cell","reference","Meristematic cell",3,"zea_mays","Root"
