"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Potri_004G175000","OG0000104",4.06479584154717,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_004G236500","OG0006697",3.22807709796666,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G068900","OG0000245",3.34421865523083,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G141100","OG0002130",1.14231576661853,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G240200","OG0000387",2.09601037603305,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G241500","OG0000443",4.3210630265541,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_006G043300","OG0011418",3.95301476206324,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_006G185000","OG0001024",0.552788205076609,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_006G235200","OG0000965",0.685257458442129,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_006G236000","OG0003663",1.88254053789487,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_007G100100","OG0000245",2.14145219727361,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_008G119800","OG0002534",0.362504479820547,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_008G157500","OG0002594",0.279836928243421,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_009G016600","OG0003137",2.86902919579447,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_009G021500","OG0000174",0.449250082805121,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_009G030800","OG0000950",2.95323245549246,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_009G084600","OG0001697",0.659419183528209,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_009G119700","OG0000342",0.368585148442663,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_009G132000","OG0001031",1.06932495993656,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_010G040500","OG0013315",3.1904475018124,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_010G126000","OG0002534",0.307063393985059,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_010G151700","OG0000760",3.60963061207045,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_010G236500","OG0000252",0.764828890084986,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_011G020900","OG0000893",2.95454781752738,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_011G025500","OG0002405",3.42197683662284,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_011G118900","OG0011569",3.69487261171085,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_013G058300","OG0001015",0.460583807792235,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_013G070900","OG0004333",0.912261034705774,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_013G086400","OG0007710",1.13036802586489,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_014G137700","OG0003734",1.50039335527686,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_014G160900","OG0003166",0.297973174883268,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_014G190300","OG0002135",1.05546559302488,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_015G023300","OG0000104",0.64486352217785,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_016G138900","OG0000104",0.411999383582833,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_017G108800","OG0001408",1.60305026067496,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_018G030700","OG0001874",0.253632268770037,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_018G057600","OG0000965",0.565815592577052,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_018G107300","OG0001024",0.380477933031998,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"Potri_019G131400","OG0000104",0.319280376964991,"4","query","Companion cell",4,"arabidopsis_thaliana","Shoot axis apex"
"AT4G31840","OG0000859",3.33475537645739,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G16250","OG0003016",3.18684050964734,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G25060","OG0000859",3.00952408759281,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G50490","OG0007875",2.79130399000325,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G08560","OG0009670",2.63951072457081,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G23800","OG0008585",2.57492533308401,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G25090","OG0000859",2.4304973566929,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G31335","OG0006387",2.38749360579464,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G02640","OG0003016",2.36020793233711,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G02800","OG0009054",2.20276173288798,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G02730","OG0000296",2.04594742192946,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G66230","OG0004936",1.91911800993671,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G30690","OG0000551",1.89987756664354,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G50010","OG0000225",1.85756889469827,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G06150","OG0001969",1.80089797168022,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G33270","OG0001623",1.77167795100722,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G27970","OG0008090",1.75967358404957,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G56120","OG0010501",1.75212622603261,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G18250","OG0008466",1.72220412824982,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G76540","OG0009165",1.65286078193072,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G51280","OG0010177",1.57937931563098,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G25880","OG0007893",1.53580095601046,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G29550","OG0000155",1.50970241449327,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G20930","OG0009165",1.47391292184138,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G32830","OG0007893",1.46710016075531,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G26760","OG0001969",1.3772704476966,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G55180","OG0003614",1.37449159820999,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G04820","OG0000225",1.37385471537831,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G23890","OG0006787",1.35580474179375,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G05080","OG0004749",1.33271446913218,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G63100","OG0008276",1.3000528316717,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G13820","OG0002909",1.28420485681564,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G44110","OG0003515",1.26091543084747,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G67270","OG0010260",1.25673998030378,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G37450","OG0005279",1.23731350330509,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G05190","OG0001179",1.2167387873648,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G20060","OG0007875",1.20188002928825,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G76310","OG0000854",1.17631834156412,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G62550","OG0007788",1.17386207208155,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G13840","OG0008399",1.14539786892984,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G17160","OG0004130",1.13808999929835,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G60930","OG0004864",1.13531082085339,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G44040","OG0004901",1.12799326905412,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G62700","OG0000155",1.10381834804943,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G03130","OG0004130",1.09209702273691,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G28620","OG0004058",1.08018288042198,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G16630","OG0009182",1.07459545968371,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G51740","OG0002561",1.05365583501546,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G20150","OG0008321",0.9926729532315,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G42330","OG0007973",0.983607947801798,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G03780","OG0004116",0.974786030850847,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G20010","OG0001874",0.966204137693122,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G33260","OG0001623",0.94845370240125,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G51600","OG0002396",0.944637760188645,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G20610","OG0000854",0.938830026014904,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G35620","OG0000854",0.847055608840756,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G23670","OG0004827",0.846006998340123,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G27960","OG0008090",0.84565725355817,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G11520","OG0001969",0.841918449567057,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G12420","OG0001198",0.796798744502201,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G14960","OG0000225",0.776138179600165,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G64080","OG0002909",0.774293305558186,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G62690","OG0000155",0.746986199982049,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G37490","OG0001969",0.746265780091123,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G16270","OG0009182",0.723008854436279,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT2G43290","OG0001112",0.7152643581642,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G54560","OG0001026",0.693553460197742,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G11080","OG0008585",0.682031515715363,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G61260","OG0003317",0.678376533257757,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT4G21270","OG0001179",0.663904450603668,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G27550","OG0007392",0.6501772994473,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G61130","OG0000321",0.643581295580522,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G07110","OG0002774",0.63982309720498,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT1G73620","OG0008466",0.631151919876733,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT5G02450","OG0002414",0.600884719073802,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G15550","OG0009014",0.599496748782255,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"AT3G44050","OG0009940",0.585487846447262,"G2/M phase","reference","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G093700","OG0008585",4.32661731721014,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G109400","OG0008276",4.87051247616794,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G233700","OG0004058",2.22012894793461,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G246900","OG0000155",1.98673257426559,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G254500","OG0007875",4.06437687998548,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G264000","OG0006787",3.70662516896942,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G272000","OG0001969",4.58609717426729,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G289500","OG0000225",1.44017303853158,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G360200","OG0008321",4.37373331094052,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G461400","OG0000551",1.34175419109952,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_001G470800","OG0010501",5.64743965629262,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G010000","OG0000854",4.58190648619425,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G046400","OG0001026",1.76328448649217,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G053100","OG0009054",4.67474991133362,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G080000","OG0003515",4.13057624657443,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G106000","OG0004864",3.59224187968108,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G111900","OG0000225",1.8197608791711,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G235500","OG0004827",4.18816862283641,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G242600","OG0002774",0.884019253304362,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_002G258501","OG0004901",4.34656729545602,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_003G020200","OG0002909",1.32279887512486,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_003G058600","OG0009014",4.38241348740016,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_003G112700","OG0001198",1.80846717702792,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_003G148100","OG0006387",4.61472039745144,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_004G031600","OG0001179",3.59568485442263,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_004G193700","OG0009940",3.90355488309289,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G100000","OG0000854",4.56042325228093,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G112100","OG0010177",4.91651986157054,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G114100","OG0004936",4.71679302178668,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G142200","OG0010260",3.63048587606996,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G144900","OG0005279",1.91392963620472,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G150800","OG0004864",4.05670783064556,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
"Potri_005G209400","OG0009054",4.76182503067894,"8","query","G2/M phase",8,"arabidopsis_thaliana","Shoot axis apex"
