"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Potri_010G012700","OG0001929",1.67230680980719,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_010G194200","OG0001821",1.93510319274653,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_010G212300","OG0002310",1.31934998236549,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_010G239300","OG0002158",1.93327428876273,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_010G241200","OG0003171",1.17419028315194,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_013G011000","OG0002086",1.17632998184097,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_014G053300","OG0002599",1.17258259088258,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_014G128800","OG0001929",1.2742814049885,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_015G041600","OG0005617",1.21165449915008,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_015G147500","OG0003299",1.92080322804316,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_016G055000","OG0003453",1.14766844896147,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_016G084400","OG0003067",1.26171554116226,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_016G085800","OG0002028",1.24699933024314,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_017G092200","OG0002966",1.40747640662958,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_017G100800","OG0002156",1.21169136525438,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_017G110000","OG0001937",1.73473347741607,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_018G036900","OG0003269",1.16677081980487,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_018G070100","OG0003062",1.22039775026317,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_018G145200","OG0002508",1.19699754221675,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_019G057000","OG0004054",1.27424002318883,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Potri_019G099000","OG0002567",1.46064498707445,"1","query","Bundle sheath cell",1,"zea_mays","Inflorescence"
"Zm00001d003172","OG0003016",3.6614,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d003172","OG0003016",3.6614,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d025762","OG0003016",3.0237,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d025762","OG0003016",3.0237,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d012165","OG0003016",2.6182,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d012165","OG0003016",2.6182,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d013268","OG0000213",2.6002,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d013268","OG0000213",2.6002,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d042527","OG0003016",2.4454,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d042527","OG0003016",2.4454,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d046995","OG0000551",2.1569,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d046995","OG0000551",2.1569,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d012560","OG0001969",1.7803,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d012560","OG0001969",1.7803,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d023810","OG0000296",1.6209,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d023810","OG0000296",1.6209,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d034025","OG0006387",1.6103,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d034025","OG0006387",1.6103,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d028243","OG0001520",1.474,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d028243","OG0001520",1.474,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d046890","OG0004749",1.4387,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d046890","OG0004749",1.4387,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d013159","OG0000225",1.4045,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d033919","OG0009670",1.4026,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d033919","OG0009670",1.4026,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d014419","OG0004936",1.3919,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d014419","OG0004936",1.3919,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d027295","OG0000155",1.3899,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d027295","OG0000155",1.3899,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d013323","OG0009670",1.3489,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d013323","OG0009670",1.3489,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d016082","OG0008585",1.3115,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d016082","OG0008585",1.3115,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d013566","OG0009182",1.2893,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d013566","OG0009182",1.2893,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d052323","OG0002561",1.2837,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d052323","OG0002561",1.2837,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d043164","OG0001969",1.2608,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d043164","OG0001969",1.2608,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d010656","OG0001969",1.2547,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d010656","OG0001969",1.2547,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d008260","OG0007875",1.1842,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d008260","OG0007875",1.1842,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d048055","OG0001520",1.1497,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d048055","OG0001520",1.1497,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d006358","OG0007973",1.1231,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d006358","OG0007973",1.1231,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d013367","OG0000225",1.0742,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d038131","OG0007392",1.0214,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d038131","OG0007392",1.0214,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d046489","OG0007788",1.0134,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d046489","OG0007788",1.0134,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d038647","OG0003016",1.0116,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d038647","OG0003016",1.0116,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d002662","OG0000854",1.011,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d002662","OG0000854",1.011,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d004133","OG0009054",1.0065,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d004133","OG0009054",1.0065,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d031485","OG0009165",1.0021,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d031485","OG0009165",1.0021,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d034062","OG0000321",0.9606,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d034062","OG0000321",0.9606,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d052205","OG0000303",0.8591,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d052205","OG0000303",0.8591,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d033850","OG0000225",0.8532,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d026129","OG0000854",0.8418,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d026129","OG0000854",0.8418,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d021791","OG0003317",0.8213,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d021791","OG0003317",0.8213,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d006601","OG0003317",0.806,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d006601","OG0003317",0.806,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d021583","OG0004116",0.7637,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d021583","OG0004116",0.7637,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d044054","OG0001874",0.7457,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d044054","OG0001874",0.7457,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d030101","OG0004936",0.7424,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d030101","OG0004936",0.7424,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d032565","OG0010260",0.7195,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d032565","OG0010260",0.7195,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d041957","OG0008399",0.7134,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d041957","OG0008399",0.7134,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d006237","OG0010177",0.7068,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d006237","OG0010177",0.7068,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d053829","OG0000859",0.7014,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d053829","OG0000859",0.7014,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d011474","OG0001874",0.6932,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d011474","OG0001874",0.6932,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d045599","OG0001198",0.6902,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Zm00001d045599","OG0001198",0.6902,"Ear cortex","reference","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_001G093700","OG0008585",4.32661731721014,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_001G246900","OG0000155",1.98673257426559,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_001G254500","OG0007875",4.06437687998548,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_001G272000","OG0001969",4.58609717426729,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_001G289500","OG0000225",1.44017303853158,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_001G461400","OG0000551",1.34175419109952,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_002G010000","OG0000854",4.58190648619425,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_002G053100","OG0009054",4.67474991133362,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_002G098600","OG0000303",1.24905727258862,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_002G111900","OG0000225",1.8197608791711,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_003G112700","OG0001198",1.80846717702792,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_003G148100","OG0006387",4.61472039745144,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_004G086400","OG0001520",3.27786765459395,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_005G100000","OG0000854",4.56042325228093,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_005G112100","OG0010177",4.91651986157054,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_005G114100","OG0004936",4.71679302178668,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_005G142200","OG0010260",3.63048587606996,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_005G209400","OG0009054",4.76182503067894,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_005G250800","OG0007973",4.3771038797662,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_005G251400","OG0000854",4.52890980804343,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_005G257500","OG0009165",3.55999485369453,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_006G035200","OG0001969",4.57024702377097,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_006G250400","OG0001874",0.973067878947921,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_007G056500","OG0010177",4.95204556614229,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_007G057800","OG0004936",4.76137585157402,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_007G138600","OG0004116",4.81529791411874,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_008G057500","OG0008399",4.90539795097261,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_008G078000","OG0003016",4.46301941996843,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_009G040200","OG0000155",3.92951715411372,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_009G049600","OG0007875",3.8821086683674,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_009G067100","OG0000155",0.860176039278383,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_009G084400","OG0009182",4.46618477837491,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_009G153900","OG0000213",2.48401086019442,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_009G165800","OG0000854",4.99902757382494,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_010G158900","OG0000321",2.03895887336085,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_010G179300","OG0003016",4.52203969969442,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_010G183400","OG0002561",4.40667815356271,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_010G202100","OG0008399",5.29624115536793,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_011G044000","OG0003317",3.55333288239998,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_013G020700","OG0007392",4.20185907209143,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_013G053200","OG0009670",4.70233036055858,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_013G127900","OG0003016",3.98750905143713,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_014G125100","OG0000296",4.3133728853658,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_015G063700","OG0007788",3.07163586509818,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_015G127200","OG0001198",1.45813707301065,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_016G024800","OG0004749",1.4675363591289,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_016G033000","OG0001969",4.75065404628877,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_016G033200","OG0000155",0.949389170976283,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_016G126300","OG0002561",4.32573963685533,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_017G081000","OG0000225",3.65953010056387,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_018G018200","OG0000859",4.46884767160758,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
"Potri_019G030800","OG0009670",5.00785943850515,"8","query","Ear cortex",8,"zea_mays","Inflorescence"
